Input-Output Table at Current Prices 2023 - Code,Input-Output Tables (IOTs) 2018 (Thousands of Saudi riyals) - Economic Activities (ISIC Rev. 4),"01 - Crop and animal production, hunting and related service activities",02 - Forestry and logging,03 - Fishing and aquaculture,05 - Mining of coal and lignite,06 - Extraction of crude petroleum and natural gas,07 - Mining of metal ores,08 - Other mining and quarrying activities,09 - Mining support service activities,10 - Manufacture of food products,11 - Manufacture of beverages,13 - Manufacture of textiles,14 - Manufacture of wearing apparel,15 - Manufacture of leather and related products,"16 - Manufacture of woods, wood products and cork except furniture",17 - Manufacture of paper and paper products,18 - Printing and reproduction of recorded media,19 - Manufacture of coke and refined petroleum products,20 - Manufacture of chemicals and chemical products,21 - Manufacture of basic pharmaceutical products and pharmaceutical preparations,22 - Manufacture of rubber and plastics products,23 - Manufacture of other non-metallic mineral products,24 - Manufacture of basic metals,"25 - Manufacture of fabricated metal products, except machinery and equipment","26 - Manufacture of computer, electronic and optical products",27 - Manufacture of electrical equipment,28 - Manufacture of machinery and equipment n.e.c.,"29 - Manufacture of motor vehicles, trailers and semi-trailers",30 - Manufacture of other transport equipment,31 - Manufacture of furniture,32 - Other manufacturing,33 - Repair and installation of machinery and equipment,"35 - Electricity, gas, steam and air conditioning supply","36 - Water collection, treatment and supply",37 - Sewerage,"38 - Waste collection, treatment and disposal activities; materials recovery",39 - Remediation activities and other waste management services,41 - Construction of buildings,42 - Civil engineering,43 - Specialized construction activities,45 - Wholesale and retail trade and repair of motor vehicles and motorcycles,"46 - Wholesale trade, except of motor vehicles and motorcycles","47 - Retail trade, except of motor vehicles and motorcycles",49 - Land transport and transport via pipelines,50 - Water transport,51 - Air transport,52 - Warehousing and support activities for transportation,53 - Postal and courier activities,55 - Accommodation,56 - Food and beverage service activities,58 - Publishing activities,"59 - Motion picture, video and television programme production, sound recording and music publishing activities",60 - Programming and broadcasting activities,61 - Telecommunications,"62 - Computer programming, consultancy and related activities",63 - Information service activities,"64 - Financial service activities, except insurance and pension funding","65 - Insurance, reinsurance and pension funding, except compulsory social security",66 - Activities auxiliary to financial service and insurance activities,68 - Real estate activities,69 - Legal and accounting activities,70 - Activities of head offices; management consultancy activities,71 - Architectural and engineering activities; technical testing and analysis,72 - Scientific research and development,73 - Advertising and market research,"74 - Other professional, scientific and technical activities",75 - Veterinary activities,77 - Rental and leasing activities,78 - Employment activities,"79 - Travel agency, tour operator, reservation service and related activities",80 - Security and investigation activities,81 - Services to buildings and landscape activities,"82 - Office administrative, office support and other business support activities",84 - Public administration and defence; compulsory social security,85 - Education,86 - Human health activities,87 - Residential care activities,88 - Social work activities without accommodation,"90 - Creative, arts and entertainment activities","91 - Libraries, archives, museums and other cultural activities",93 - Sports activities and amusement and recreation activities,94 - Activities of membership organizations,95 - Repair of computers and personal and household goods,96 - Other personal service activities,97 - Activities of households as employers of domestic personnel,Total Intermediate Consumption,Households final consumption expenditures,Government final consumption expenditures,Non profit institutions serving household final consumption expenditures,Final consumption expenditures,Fixed capital Formation,Change in inventories,Gross capital formation,Export of goods,Petroleum Exports,Export of services,Total Export,Final Demand,Total imports,Total Output
82,"Office administrative, office support and other business support activities",1041.0994481325563,12.252443986057996,1230.5743470238547,0.02991077710719486,359.10072701601024,2.676366890862247,61.193918247002266,4.858890303870618,256.93433864267837,85.68877674010639,368.8745967958815,63.75287167443286,3.3026115086391212,556.0129653881614,344.9967811347911,35909.24079267107,363265.52779076097,592.4217623651928,1.8396724514945997,83.58352189176057,308.77402178512887,572.3721878574677,10762.820785010805,19.25526240133147,38011.05938390197,13328.083057418458,766.722345217712,61.21566168712252,191.83467046578505,172.14747567544487,333.55849588218956,245.07596105001514,4320.505508485074,96.93013512920855,15.947425747069182,5.274916263844562,8653.845037913392,2353.8026457605647,35991.81013941008,54795.429979469256,138619.18713828878,125562.08296296376,23522.332860660157,1561.6677914252396,615.0794423418605,36149.66386418362,5362.712773135434,935.9035633686025,8661.546209198437,16602.45162282086,500.2897843765919,56858.63615561243,7894.924175600392,9069.54843219304,4658.491502844521,11602.591410572675,673.5445405408807,982.519851934606,1659.0827095295522,5180.15995782344,1213.4774481117022,135762.125951307,146362.5468159188,3882.699021413662,2258.3028317515045,261.34979680975425,2534.8924586660014,565.2964258460864,3195.8598329760994,1201.0366752426032,3724.814826865364,2248.4569597451887,1881235.601738936,757189.9580628679,11206.952096271076,936.1302238414344,377.7658872259717,649.4303210601173,1756841.2703163298,2736163.812489749,133122.4579833584,2981.2579012099154,1337.0793069513697,0,8617175.419752803,497056.38116378884,20757.624249848188,9327.715488717588,527141.7209023545,162231.80966636405,0,162231.80966636405,0,0,3483.7084162768083,3483.7084162768083,692857.2389849954,141682.65873779886,9168349.999999998
84,Public administration and defence; compulsory social security,539.4651454944805,0.979695239575032,11.845942193373139,0.9328335935999739,6459.844598936119,159.5408676122811,914.0224164516567,127.6637195878656,53.409785758506274,12.552715504052546,83.08217548613733,170.0093904890579,25.94799087229387,1662.528912260344,2946.0911402744537,1014.7572410754894,5245.574148915744,5884.05044073148,202.00871208862597,217.58862022711884,602.7492566229912,978.0935470685188,473.6556905929415,24.60262728964777,909.6344473274926,332.70712357685824,76.71710924003257,1.3361961587736824,248.5745950995864,36.77643269678735,139.5964460990175,520.8294235082828,12807.767545618368,90.87532468258735,249.18997676516346,22.345625003232957,84537.70023395773,4116.180267544667,33086.711272586865,4004.7453735803874,20964.651550082206,71129.43979186297,66994.82040295801,18347.546935211525,15895.191386121673,239431.1010417627,312779.3518874747,4325.174485709072,114.87817944481931,109.09101133816426,41.51162206098273,630.9413734187889,6200.231208139613,2471.0971591306125,1623.230035237154,123925.74805061564,59001.42015977983,1828.31899974985,14135.730672977426,2923.9106638153003,1887.3022120165508,3565.751260602467,1965.851430555948,12552.080459117302,6629.36317554076,594.9803251076942,3210.873590273336,516.0606868003584,1753.3496034648956,1961.2977233250276,1031.9496970476066,2681.858225157947,13428891.982556224,6880.708543212786,13778.821971457164,26.08089020164023,341.5783705861914,239.96578772182204,178996.56103602244,26156.3497971862,15104.282160429528,936.9448304210863,2023.0014646176708,0,14843593.06742179,16106370.537706561,520371462.1894431,413080.6438395521,536890913.3709891,67949.3247522631,0,67949.3247522631,0,0,8986.505456718402,8986.505456718402,536967849.2011981,14961434.268619945,536850007.99999994
85,Education,373.71443332774703,1.219510230656167,21.59122256342745,0.006920687559654602,392892.4349207237,32.6733715820306,124.72338400923971,43.5624358722716,45.555620667979305,5.34940428114888,6.615271299376732,12.65272525719759,0.026895150208126023,230.72166549754184,384.43643664852215,124.3619423114249,2899.3462315009756,8126.795077017081,59.27849171660925,48.316130229831046,870.4602016630403,20.421635220474066,224.46108320348225,250.41149533953273,613.8613852938461,248.86559390029151,7.4042995218709144,19.815270243243816,0.02162548957656005,33.64083765552429,49.109354345474905,69.88204640062251,3517.325707814727,11.128502267089193,23.156740627308576,3.985989477591566,1978.6547574399717,144.50027833725133,308.0565742354504,393.1499049969169,953.7006298036243,1402.7378609247025,1410.8473568462218,19.029726093705154,95.8624512032343,3009.9692363870204,8250.290955343187,96.9903373730944,64.62130648658963,37.918751294671154,26.077484277939018,2258.089556376432,188085.9405840763,5486.678535411431,566.9770111461795,1407.052125973596,384.96795835054945,50.80569788128531,139.4907933271479,1166.130730853409,447.1281216526913,6646.630415369224,13072.640993124993,622.019920835925,557.1799240726588,5.947370501117473,22.698660712093865,61.136004131674206,164.96790245535908,836.2424579735494,347.89084517333794,36.13863868776338,3763095.2472435213,130088.5118669865,170346.08958702994,256.7291337067046,193.7606001996999,141.1621083706314,34198.99560331764,15366.788465210786,7108.911729708857,336.10369277722674,91.96683227078098,0,4773180.762581268,42151910.205884025,193042922.78567773,2672714.011705389,237867547.0032672,3904.929849302209,1575.0043100328012,5479.934159335011,613.4435055173343,0,4112839.404693023,4113452.84819854,241986479.78562498,11519558.548206309,235240101.99999994
86,Human health activities,79927.36704242983,335.9980474073373,4215.064184205572,0.545845545533183,122133.60268626284,2077.509086537217,7550.228092159408,2787.865801757024,152042.53655518545,27002.74314321743,10902.937408364614,13149.67927561756,363.8544354485112,12653.220516771637,35804.60240193791,13510.06471657938,261344.55482758392,176285.70688492164,56426.48489322553,21859.98718760118,56713.76719347133,99814.18172883127,37632.1848366325,2138.9663771835208,65546.53956857765,53229.33522971998,41441.93027091743,4896.862917409928,24433.70338450306,15705.37974764467,13241.740263724148,30051.53660818183,33143.99891929417,2795.7407248222357,9425.754770479592,7580.894399995383,604493.7242577905,108145.57592796348,201811.82152917655,155158.9558091932,176099.2876781689,293675.74929516786,63370.595859478744,17729.246846330847,32644.487377795416,60193.53079588303,18823.190278390157,61111.75337735109,37086.23639428163,9776.255506111864,4245.5847502146935,7262.182173955781,415664.1264339967,91778.67623079733,24242.473738720568,53043.78775361518,18222.447001409386,2292.117571072978,217427.28359249837,14157.588698373429,19718.19865582421,49671.654620138885,15529.688406234374,11346.174980476851,7125.435716305343,949.2292808190605,14636.96795838355,7656.0849082348395,11880.774109939028,14757.578752555395,15311.689188804876,12155.134820788287,2234756.8371878215,159063.48171856123,4707841.554907768,3768.508793745712,3245.2571047155384,4981.560475735184,336502.5159148063,800908.4006616102,25436.249171187854,9857.682003073696,28321.229612408508,0,12682045.637801826,84732806.21507049,134928189.46173394,967008.7942437893,220628004.47104818,590754.0312487793,12297.439396304064,603051.4706450833,16849.529011119303,0,6731519.005787058,6748368.534798178,227979424.47649142,5621586.114293281,235039883.99999997
87,Residential care activities,25.281173413202673,0.10377082810691002,1.6260575401864545,0.005624921693671205,85.98363774443496,1.4339401603603827,5.199249541017744,1.9289359597200868,31.008397683598414,5.507060109212602,2.2233174739996904,2.6813236700181338,0.07390418339591101,13.739589113376464,33.66040103232241,33.13334761358514,201.7544576970369,103.4399063432727,14.623661045425893,4.515883418629392,11.66696574514682,49.09552747093689,7.902587184317774,0.44286609311675884,61.990308939509084,187.83097150249947,196.49465617735865,6.154037975083463,7.097446225927055,5.457638659645135,3.027999016133862,7.642286991379413,8.438181280023858,1.936054917600306,45.844084960242746,40.50403468988381,418.8506129825048,75.02448104656474,41.15484284074839,31.640777804223966,36.036427838654504,227.02014485978108,12.78981803028912,3.578959886724145,6.62580965299773,12.715773698020353,3.211036898034231,12.454852312573058,7.563394076944775,1.9936152823637507,1.1926583970377502,5.038094056903409,2016.2809250292244,63.673199169840544,16.81196762162792,10.5692969307963,3.5979352851636355,0.4637986860683929,44.31674344387615,3.0218955327712655,5.321383301221826,186.86905839653514,56.77590833367818,2.6772879365575233,3.079510667051728,3.158612717795856,3.2035271564682857,1.7677161996957254,2.4224673302662216,21.260192024158027,3.1959872773223488,2.475190920654404,425.1166372558645,33.892987835800696,25896.180498422804,9562.318239961365,372.5877608966125,1.0389898631927508,68.29925017895788,163.3437453431942,18.480523709156294,4.054454680159188,5.97722636503965,0,41108.57350545869,1515076.9269631375,652435.8630490901,1725.2911114085894,2169238.081123636,7037.977154194758,3.5922827157088126,7041.569436910468,1.3322914281240874,0,42555.253216448655,42556.58550787677,2218836.236068424,487691.809573882,1772253.0000000007
88,Social work activities without accommodation,151.6105555694622,0.6329563845527442,8.682196028610583,0.013423888397563415,340.0496876301227,5.71354524559485,20.71592116924679,7.684733333578205,249.9316853034278,44.38761487152919,17.92022564052778,21.61181466161575,0.5956772515493018,19.359113020558514,55.59543259677504,18.673471653581664,8623.357903714746,441.7351514968853,99.32274199929,36.063508973632715,93.45083455455857,160.92632138743878,62.37544252364281,3.5296657061201344,102.19768042886949,67.90832423659721,46.86970862867398,7.848255277217689,39.91977708320255,25.74841632345973,22.49921873480831,52.785646895886565,58.28313848101661,7.714188559620782,12.121033487462071,8.204327388492086,1668.921845142832,298.9377882647449,331.71334212559384,255.0287506504685,289.71626328565975,864.6294834898707,103.08758316541864,28.846878360163217,53.40488050917146,97.18113345206791,25.88137161055832,100.38771627123438,60.961931911259086,16.06879634517184,7.72608265872565,20.07520736604666,5102.0042950060015,253.70789819359004,66.9879008287019,85.18989666413866,28.999822519344793,3.7382772381012943,357.19866886079774,23.55104673024884,35.37934728632292,485.9673719541957,147.63667817584601,19.341337492681756,15.406709938134009,8.213457049383017,24.552272309381614,13.051256621868788,19.51742074515098,65.9967896853971,25.333223907874956,19.95035811134851,3426.4949348248365,257.4005263911565,8396.057778939517,944.2902290514292,5.658924243560797,8.238759072645191,550.5007668040993,1316.5517121652676,72.19496354500723,20.879334920989336,47.01236527251154,0,37005.612719289275,5514537.662069239,188623.66211145473,327809.17230793764,6030970.496488631,16792.917794751975,0.6583926520752487,16793.57618740405,0.24418203023496138,0,300445.61667396553,300445.8608559958,6348209.933532031,18798.546251319243,6366417.000000001
90,"Creative, arts and entertainment activities",0,0,0,0,0,1.9920878035258818,86.01132045811747,82.73023466407486,4723.083939979197,838.8252074650649,1285.0919360000296,4074.8351323847755,60.153239557448195,325.7258861490652,9557.529494230008,2436.6358680734907,7753.322912958234,5293.446020510273,195.18554420036924,678.8332144603196,17613.92317714035,29352.827876776355,11682.657514595287,663.6386623902889,17564.120982052198,6367.142286065557,2063.217056275306,1229.7822040433111,7467.868448876525,1105.7259125923658,4100.497910559608,927.4535844493831,1024.089373192972,83.04271902541223,41.95102550954504,4.80444705556242,17969.335077616463,3218.667042865484,6268.631591153944,4819.485365451781,5468.984110491555,8667.378730415276,1948.1056296676436,545.1680288982496,1009.2463660294459,2063.3420477241566,867.6513928677956,2748.7104984442735,1152.0126586154672,18893.945239171455,120349.5764323535,642.5343671719716,7869.285256620049,2738.2015723681543,820.9663088333679,0,0,0,7098.822603250802,438.6499222273657,734.1937945668559,1073.9696893714531,339.39707695757613,1259.5805672131728,12821.40453401049,18.12409295756881,2698.582922522247,635.8781169777448,1351.4331191276942,1434.8481550249876,1392.0556967599694,3025.6395252625343,16.26449153956492,5202.055276056573,9525.242228340925,56.95027485373991,100.07311671830018,216746.08172036707,107218.17331887817,141272.90388568086,1675.122000093287,3007.7180637786564,6083.1996503397695,0,871973.7367791317,1109220.5743128809,2393551.201613237,284087.0368061645,3786858.812732282,245587.062777679,4594.9028031288835,250181.96558080788,84772.6947729504,0,402660.227434834,487432.9222077844,4524473.700520874,769866.4373000066,4626580.999999999
91,"Libraries, archives, museums and other cultural activities",1.8471028298862222,0.009281923768272473,0.11138308521926966,0,212.75131400773284,5.81384366291959,31.403613981085233,5.159834205873117,72.41916090465652,12.886349883467645,20.272509993513285,63.50474212716974,1.001338351661681,18.512074522155118,170.87922705569065,39.13042819529835,201.93624320717072,98.16274868950563,3.503825923192797,12.127994720431591,273.34864780820277,455.39457844590135,181.23509610474943,10.299928849617501,272.65460301518266,99.88162079643311,32.16359934135632,18.818998359710996,115.85725770707334,17.149012844535697,63.635965905912585,2963.8409815001855,133.24689848606238,1.4615721819846408,17.64145454696198,2.853581319018016,1012.8524546049873,60.16165777852045,535562.8866407048,242.1750369717981,1476.1789840662977,15889.837181372153,582.0576965237882,159.74330615890838,146.57228998101766,2001.5735509501642,2655.4779475535224,269.4968948308619,236.12454050549593,1442.9811538615595,2608.50073486884,2993.704648933836,621.2271217223274,76.58731475612271,304.08609760775306,1022.7009246357975,486.94828473111045,15.083126123442769,1929.4823770741116,758.8391800464885,56.40187539530788,45.335485604301454,308.92812431656233,8389.803937038252,2824.814743396574,481.3482596783879,4239.152279642524,3990.758493023237,2899.6694257857785,155.94614636636712,168.01060778251872,287.2200463779654,110495.87253587933,123859.368693096,55226.19919493442,1223.5829462021668,426.6326651451584,2715.351065526944,392844.5149712391,155006.7416946364,512.8788915604075,113.94092778009625,440.29996356332686,0,1444898.9689348182,2811445.8891037456,13312679.298212625,882311.6111785114,17006436.798494883,601908.2639034296,70.02934552504804,601978.2932489547,1291.991710749983,0,1187351.6502515685,1188643.6419623184,18797058.733706158,2265759.702640974,17976198.000000004
93,Sports activities and amusement and recreation activities,8.143548989074556,0.21772032977754185,0.5241185244587601,0.002378880738482581,63.036767842446785,1.2925264910445868,5.419814624750587,1.5732209090655005,26.038795599385196,4.8900264658961765,3.873868523878774,37.01241065024903,1.6425273531981441,81.85643454884149,155.51457456468034,269.00327163330024,2131.274206879045,73.77150841753088,43.854448774171615,7.675942843381992,20.460299182360032,86.07132105377605,72.6914110605031,0.8662250401441576,241.86429737369684,83.78029531541847,6.8370697958366815,2.245204875489704,8.626991972630329,630.0907127698529,2955.9738327464565,45.38430271713099,241.7695798158684,123.22069437005297,87.78054837387327,1.0406949378784067,891.7412475716168,44.59590236909848,217.3799918245587,9890.110403660972,12138.695518117507,21958.03706767588,866.3644354958917,304.2729050681345,263.35871799052046,654.9123263051679,106.84525054447032,7189.792274808846,11468.843424130435,392.817426015362,3237.219346424082,1699.9955974204308,2994.1593372826824,4318.578607462767,950.7077425790997,8.971991150961113,2.3091952778366944,0.4449819644667551,3701.605796260445,58.03173925360451,179.29349846347188,1018.9039365487624,1918.6279287585403,46.81188746298092,323.94711366860224,31.412958633861983,1707.8616419583318,1306.764028767169,4330.378413402801,217.6706888637086,214.112834610961,234.54041425174765,38653.54932479105,21917.1327519916,3209.7267309814006,357.6887138639518,14.891921245322163,5221.1278296918035,77236.48469529205,1612905.0057298606,1316.2646389445247,645.0285522171416,470.02184181330176,0,1864362.3608969843,5458690.544246024,23254306.49894329,806893.0086670129,29519890.051856328,1211873.600990485,16677.998755104214,1228551.5997455893,16183.634743752182,0,2335333.840033593,2351517.474777345,33099959.12637926,2934522.4872762463,32029798.999999996
94,Activities of membership organizations,0.5039596230452497,0.0025324604173128126,0.030389525007753753,0,3.2947310029239696,0.08103873335401,0.4659727167855575,0.06584397085013313,0.11902563961370219,0.02785706459044094,0.18740207088114813,0.3824015230142347,0.012662302086564063,0.2507135813139685,1.3523338628450419,0.3672067605103578,46939.552239536104,29012.445097742264,0.1443502437868303,0.48623240012406005,1.337139100341165,2.1931107213928955,0.8686339231382947,0.05064920834625624,1.3548663232623548,0.4735700980374959,221.01285468366646,0,0.5571412918088188,0.08103873335401,0.31149263132947597,0.6989590751783363,32.096403329022586,0.04305182709431781,70.2919369326108,0.01012984166925125,200.32268393027812,237063.94548287094,2505595.9812231404,3.7910932447172807,0.21525913547158906,41.20819591051409,150.7067194342855,41.317091708458534,35.79379553829929,15068.03901892094,23659.90918869698,51717.598951243504,2522.284815944595,0.2456486604793428,0.09116857502326126,0.007597381251938437,0.9648674189961817,1.096555360696448,2.4944735110531204,279.03155370036035,132.85793841306477,4.11524817813332,10177.49879608378,28306.567873164233,81419.49645105569,84338.05964933253,2599.015547014612,39871.51914788954,262709.4412160055,3088.218123130304,16097.221888789136,7220.046040965474,16954.797108009778,20085.605877322552,19011.983052310035,13754.401459182489,76329.98418507168,0.9370103544057407,11819.879224584216,37.82946013836538,0.701491535595649,0.5368816084703163,369.3061701963101,168631.34184766916,736411.8508682351,0.2228565167235275,0.6559072480840185,0,4512050.2896728115,49528.569792184135,12740233.009453496,1302754.9630096254,14092516.542255308,0,0,0,0,0,38159.08670075968,38159.08670075968,14130675.628956066,396086.91862887715,18246639
95,Repair of computers and personal and household goods,2423.2694990698806,6.382770304466132,173.36307213313614,0.16421158590734541,2024.8083865224723,228.18845615031137,583.4427824697938,159.4287137733509,16610.020014140293,876.363844440156,3329.5725410629307,849.8237864032182,210.06822433517348,2388.0112667994094,5889.360720580275,730.3260180187864,3724.760231246624,7730.558197187532,383.58137301138265,892.7338366895407,3288.0110763641246,2453.5614165289517,2124.4324282675416,83.7470151028981,5414.422426290405,4136.779386184035,446.8747613888818,466.88357717313784,1072.4198775003056,502.54317779217047,1444.7662329183102,785.7985897932871,2585.262624722743,275.41024602263604,238.36809139410207,90.0262454633321,167203.5844507478,30372.08070424385,83585.42051928502,27886.215859551303,988234.0286836555,160648.34899830387,103919.33193175214,7093.03506740957,11919.414176617287,27887.92125052556,1766.35230512919,10783.70437488913,10216.192753635589,16933.98627360925,629.0672359920018,1059.248581538762,104501.99596643922,154730.0633338574,3651.9060001747034,135.72898976636225,2.0016087714435518,2.6083104879442898,12811.983652439087,20632.49636993811,2152.375279949516,14742.727998358483,3205.250251980833,450.3781743526005,2507.0494686371585,338.871236513206,10554.87982699149,885.5024332970544,1588.4055956089887,4705.614574313009,67703.24141092994,1108.645277879574,1669374.3827240304,41288.58892793614,196405.7769621683,864.1341627773678,5222.570678367897,2753.6607508869897,9270.182760406853,55538.18010310733,3176.886354727892,2910.06442412408,3717.362768708453,0,4121694.9846636457,4645998.935593943,1276.0329370746372,8.072551558286143,4647283.041082577,1420572.1512601613,2169.013940297915,1422741.165200459,13296.349605934236,1483.986063942924,8518.6401255883,23298.975795465456,6093323.182078501,786280.1667421467,9428738
96,Other personal service activities,2846.97707065759,15.892317741612189,290.06569660124666,1.0251870005629073,38128.95876374121,181.0638276035964,713.1282418515472,241.65967888062966,11161.83056644347,1997.7266741148756,175862.01170459524,325906.8678812967,138.2853902433527,918.3860458227526,9613.538787283493,2917.2355838645153,22649.245642168124,12664.184606610139,436.8988334736471,1814.6827725782914,16877.87698762053,27114.573529167643,11422.008408481754,630.0612513452598,17374.516813669903,6209.489841600788,2029.7419528254925,1186.2269453118893,7682.546228357797,1111.3410680790853,4245.5465545572415,2704.9908940697405,2651.5912355522605,353.70195570504063,228.9382745497046,30.289838573931085,68027.22625793402,28038.968594432677,170614.0135989927,747347.8228495312,54455.548874697786,1637010.5431214652,207132.0963923037,4909.400203339709,2837.366152583977,8457.50273772984,45742.74251819684,105774.87799105635,4157.3837686493225,1114.9947033288213,1535.1898281229846,1434.2036516600015,19201.316864271685,8334.641171333798,2025.7531098563375,10775.267959705758,3336.9722482077696,272.1275709811579,49528.6683398044,1666.634226304555,2464.118683396895,5924.784836567925,3127.5567657616107,1197.7491558410736,2341.482576769964,104.13369865783288,1722.4860006211045,1811.9467560831608,1681.6971386802,1408.6440561637824,3166.020511751916,2743.734399217732,182079.37802856741,39724.07711353371,57710.20104533358,163.38973223635247,448.5872902934905,645.2989828593411,45422.43484608249,89416.97640411998,5153.721525496595,42766.9122069759,89716.55460239488,0,4475026.256143939,25315485.682182338,184.57912386962155,0,25315670.261306208,71759.92350006917,13501.909532818012,85261.8330328872,93595.49922162892,0,1131386.1338421265,1224981.6330637555,26625913.72740285,6582606.983546787,24518333.000000004
97,Activities of households as employers of domestic personnel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45922765.32987674,0,0,45922765.32987674,0,0,0,0,0,61636.67012325656,61636.67012325656,45984402,0,45984402
Primary inputs at basic prices,,26912635.96416769,51453.70237434456,1643482.9017481795,8888.038938517053,98023672.97988413,1798903.5799411957,4723513.368676646,3234716.9948070184,118763419.81818564,11172860.950972512,9322805.899635062,6683692.502300133,583368.2926622867,5334423.1517901225,9832872.994117834,5790260.815847795,388966190.650354,221732051.46517378,5918339.354238826,16785635.300089754,37191439.018534504,34362687.155931994,21681343.97229367,940736.7743234686,19034469.287337523,9152610.573265454,3546841.60552399,2151841.2376916455,10627987.028304156,3463082.9684823784,8516712.732444953,44513003.77733505,22202919.816622544,1215131.701765904,1428918.893712727,118445.69146707379,151043048.55978867,50203905.73822594,99008400.46276043,51252929.99568825,58255510.167129904,78137025.3702944,31422779.591838893,11338055.78005231,19096203.767405473,23074013.48092635,4648745.275057404,36504773.70295697,38585508.86988461,4342115.326622616,1743159.7344802788,1636838.9231444832,72543235.09247142,21772581.132685702,7634973.328543633,22985732.621894885,6292490.2756633945,851061.0358353406,57818761.151321426,4032103.192450195,3446484.3691969174,7056124.63690637,2558966.8297327403,5279218.484514246,3260347.7666089204,223837.5208527622,5836762.491279163,3281300.7635661815,5059079.830614379,3930426.3779164697,8699098.471837169,3705023.910033258,203301090.0947407,38573724.48636123,80895448.70393868,974856.7945420123,1754384.4788137423,1946335.816144055,14912468.706160907,22797187.094751406,6253658.986869362,3881175.088359833,11958506.638443142,0,2451240821.8802485,1892411914.7936764,947397198.2912248,10301600.663198737,2850110713.7481003,1214977649.7261195,56345553.656459175,1271323203.3825784,265275144.06703794,927696809,171292376.92203498,1364264329.9890728,5485698247.119752,1093367546,6843571523.000001
Net tax on products,,119555.03583229898,2787.2976256554393,33639.09825182059,222.96106148294876,2417547.0201159134,48363.42005880374,124594.63132335704,33022.005192982186,127764.18181437494,286886.04902748915,205500.10036493815,204539.4976998701,16978.7073377135,143154.84820987703,234767.00588216126,83490.18415220456,2737719.34964617,3835330.5348263113,56973.64576117382,338385.6999102367,857502.9814655121,936693.8440680337,417163.02770633437,31530.225676531376,510362.7126624782,250654.42673454425,74663.39447601134,55088.76230835324,231393.9716958454,70649.03151762148,199503.2675550451,267461.22266494937,740916.1833774742,28725.29823409626,27858.106287272487,2665.3085329261844,4025867.440211325,1099445.2617740692,2160414.5372396014,2145510.0043117423,3543727.8328700787,6432545.629705596,925733.4081611077,333121.21994769445,494348.23259452294,1376105.519073655,161230.72494259727,1240061.29704303,1006752.1301153856,136722.673377385,47751.26551972169,43640.07685551682,2619002.9075286244,675524.8673142989,226775.67145636727,845739.3781051197,251975.7243366072,28466.964164658955,1574370.8486785693,106347.80754980631,116073.63080308159,222941.36309362837,66507.17026726008,174951.5154857521,78257.23339107799,4251.479147237783,221840.50872083506,129751.23643381675,159942.16938562135,121660.62208353193,273531.5281628283,102102.08996674365,5737437.905259301,1123764.5136387693,1956019.2960613181,15555.205457987484,38222.521186258266,53837.183855945,375961.29383909144,680802.9052485942,161967.0131306397,108817.91164016741,262072.36155685535,0,59441503.11975129,86892406.20632325,9210073.708775286,433351.3368012616,96535831.25189978,59197737.27388081,3904039.343540829,63101776.61742164,7097175.932962155,0,10627905.077965083,17725081.010927238,177362688.88024867,0,236804191.99999997
Primary inputs at Purchaser prices,,27032191.000000015,54241.00000000005,1677121.9999999986,9111,100441220,1847266.9999999993,4848107.999999996,3267738.9999999963,118891184.00000003,11459747,9528305.999999993,6888232.000000006,600347.0000000005,5477578.000000003,10067640.000000006,5873751.0000000065,391703909.9999994,225567381.99999988,5975313.000000001,17124020.999999993,38048942,35299381,22098507.000000007,972267.0000000001,19544831.999999993,9403264.999999998,3621504.999999997,2206929.9999999995,10859380.999999993,3533732.000000002,8716216.000000002,44780465.00000004,22943835.999999996,1243856.9999999958,1456776.9999999998,121111.00000000004,155068915.99999994,51303351.00000002,101168814.99999999,53398440,61799238.00000001,84569570.99999999,32348513.000000015,11671177.000000006,19590551.99999999,24450119.000000004,4809975.999999997,37744834.99999997,39592261.000000015,4478837.999999997,1790911,1680478.9999999993,75162237.99999999,22448106.000000007,7861748.999999998,23831471.999999993,6544466.000000002,879527.9999999998,59393132.00000003,4138451,3562558.000000003,7279065.999999998,2625473.9999999986,5454169.999999997,3338605.000000001,228089.00000000006,6058603,3411051.999999998,5219021.999999997,4052086.999999999,8972629.999999993,3807126,209038528.00000003,39697489,82851468,990412.0000000002,1792606.9999999986,2000172.9999999998,15288429.999999996,23477990.00000001,6415625.999999997,3989993.0000000005,12220579.000000007,0,2510682324.9999995,1979304321.0000002,956607272.0000002,10734952,2946646545.0000005,1274175387.0000014,60249593.00000005,1334424980,272372320.00000006,927696809.0000002,181920281.99999997,1381989410.9999993,5663060936,1093367546,7080375715.000001
